Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Month,Hour
2023-06-19T00:00:00Z,14:00:00,Monday,ST PATRICK STATION,MUPAA,4,9,N,YU,5936,June,14
2023-06-19T00:00:00Z,14:09:00,Monday,PAPE STATION,SUDP,0,0,E,BD,5336,June,14
2023-06-19T00:00:00Z,14:12:00,Monday,BLOOR STATION,TUATC,3,8,N,YU,5821,June,14
2023-06-19T00:00:00Z,15:17:00,Monday,DUFFERIN STATION,MUIR,3,6,W,BD,5227,June,15
2023-06-19T00:00:00Z,15:20:00,Monday,EGLINTON STATION,MUIRS,0,0,Invalid,YU,Invalid,June,15
2023-06-19T00:00:00Z,16:04:00,Monday,UNION STATION,MUNCA,0,0,Invalid,YU,Invalid,June,16
2023-06-19T00:00:00Z,16:12:00,Monday,OSSINGTON STATION,SUDP,3,6,E,BD,5329,June,16
2023-06-19T00:00:00Z,16:31:00,Monday,ST GEORGE YUS STATION,MUPAA,3,6,S,YU,5821,June,16
2023-06-19T00:00:00Z,16:42:00,Monday,CHRISTIE STATION,EUSC,0,0,W,BD,5188,June,16
2023-06-19T00:00:00Z,17:05:00,Monday,WOODBINE STATION,MUIRS,0,0,Invalid,BD,Invalid,June,17
2023-06-19T00:00:00Z,17:14:00,Monday,COXWELL STATION,MUSC,0,0,W,BD,5318,June,17
2023-06-19T00:00:00Z,19:06:00,Monday,COXWELL STATION,TUO,3,8,E,BD,5229,June,19
2023-06-19T00:00:00Z,19:40:00,Monday,KIPLING STATION,PUCSS,0,0,W,BD,5012,June,19
2023-06-19T00:00:00Z,19:44:00,Monday,DONLANDS STATION,SUAP,0,0,Invalid,BD,Invalid,June,19
2023-06-19T00:00:00Z,20:10:00,Monday,ROYAL YORK STATION,MUIS,0,0,Invalid,BD,Invalid,June,20
2023-06-19T00:00:00Z,20:28:00,Monday,DUPONT STATION,SUDP,0,0,N,YU,5526,June,20
2023-06-19T00:00:00Z,20:53:00,Monday,PAPE STATION,SUDP,0,0,Invalid,BD,Invalid,June,20
2023-06-19T00:00:00Z,20:53:00,Monday,BAY STATION,MUDD,3,11,E,BD,5266,June,20
2023-06-19T00:00:00Z,21:26:00,Monday,ST CLAIR STATION,SUO,0,0,Invalid,YU,Invalid,June,21
2023-06-19T00:00:00Z,22:00:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,Invalid,YU/BD,Invalid,June,22
2023-06-19T00:00:00Z,22:05:00,Monday,KIPLING STATION,MUSAN,8,16,E,BD,5229,June,22
2023-06-19T00:00:00Z,22:13:00,Monday,PAPE STATION,SUO,0,0,E,BD,5264,June,22
2023-06-19T00:00:00Z,22:16:00,Monday,YORKDALE STATION,MUIS,0,0,Invalid,YU,Invalid,June,22
2023-06-19T00:00:00Z,22:52:00,Monday,FINCH STATION,MUIE,0,0,Invalid,YU,Invalid,June,22
2023-06-19T00:00:00Z,23:10:00,Monday,DUNDAS STATION,MUIS,0,0,Invalid,YU,Invalid,June,23
2023-06-19T00:00:00Z,23:11:00,Monday,YONGE BD STATION,MUIS,0,0,Invalid,BD,Invalid,June,23
2023-06-19T00:00:00Z,23:25:00,Monday,KENNEDY BD STATION,MUTO,4,12,W,BD,5114,June,23
2023-06-19T00:00:00Z,23:43:00,Monday,CASTLE FRANK STATION,MUIRS,0,0,Invalid,BD,Invalid,June,23
2023-06-19T00:00:00Z,00:04:00,Monday,SHERBOURNE STATION,SUDP,0,0,Invalid,BD,Invalid,June,0
2023-06-19T00:00:00Z,00:15:00,Monday,CASTLE FRANK STATION,SUO,0,0,Invalid,BD,Invalid,June,0
2023-06-19T00:00:00Z,00:17:00,Monday,SHEPPARD STATION,MUIRS,0,0,Invalid,YU,Invalid,June,0
2023-06-19T00:00:00Z,00:43:00,Monday,DAVISVILLE YARD,MUWR,0,0,Invalid,YU,Invalid,June,0
2023-06-19T00:00:00Z,01:06:00,Monday,SHERBOURNE STATION,SUO,0,0,Invalid,BD,Invalid,June,1
2023-06-19T00:00:00Z,01:09:00,Monday,CASTLE FRANK STATION,SUDP,0,0,W,BD,5188,June,1
2023-06-19T00:00:00Z,01:35:00,Monday,DUNDAS WEST STATION,SUO,0,0,Invalid,BD,Invalid,June,1
2023-06-19T00:00:00Z,01:53:00,Monday,GREENWOOD YARD,MUO,0,0,Invalid,BD,Invalid,June,1
2023-06-19T00:00:00Z,18:55:00,Monday,DON MILLS STATION,MUIS,0,0,Invalid,SHP,Invalid,June,18
2023-06-20T00:00:00Z,02:10:00,Tuesday,LAWRENCE STATION,PUTOE,6,13,N,YU,5771,June,2
2023-06-20T00:00:00Z,22:00:00,Tuesday,KENNEDY SRT STATION TO,MRO,0,0,Invalid,SRT,Invalid,June,22
2023-06-20T00:00:00Z,02:13:00,Tuesday,KENNEDY BD STATION,MUIS,0,0,Invalid,BD,Invalid,June,2
2023-06-20T00:00:00Z,05:39:00,Tuesday,YORK MILLS STATION,MUO,9,0,N,YU,5821,June,5
2023-06-20T00:00:00Z,05:44:00,Tuesday,EGLINTON STATION,MUO,5,10,N,YU,5561,June,5
2023-06-20T00:00:00Z,05:46:00,Tuesday,SHEPPARD WEST STATION,PUTO,5,0,N,YU,5901,June,5
2023-06-20T00:00:00Z,05:49:00,Tuesday,EGLINTON STATION,MUO,7,12,N,YU,5741,June,5
2023-06-20T00:00:00Z,05:49:00,Tuesday,WARDEN STATION,EUSC,0,0,W,BD,5276,June,5
2023-06-20T00:00:00Z,05:50:00,Tuesday,FINCH STATION,EUO,5,10,S,YU,5771,June,5
2023-06-20T00:00:00Z,06:01:00,Tuesday,ST GEORGE YUS STATION,PUTO,13,0,S,YU,5406,June,6
2023-06-20T00:00:00Z,06:02:00,Tuesday,ST CLAIR WEST STATION,PUTO,6,0,S,YU,5981,June,6
2023-06-20T00:00:00Z,06:47:00,Tuesday,ROSEDALE STATION,TUO,6,9,N,YU,5981,June,6
2023-06-20T00:00:00Z,07:38:00,Tuesday,WARDEN STATION,EUSC,0,0,W,BD,5276,June,7
2023-06-20T00:00:00Z,07:40:00,Tuesday,CHRISTIE STATION,EUSC,0,0,E,BD,5020,June,7
2023-06-20T00:00:00Z,08:38:00,Tuesday,DUNDAS STATION,MUIRS,0,0,Invalid,YU,Invalid,June,8
2023-06-20T00:00:00Z,09:13:00,Tuesday,UNION STATION,SUO,0,0,Invalid,YU,Invalid,June,9
2023-06-20T00:00:00Z,09:37:00,Tuesday,HIGH PARK STATION,SUDP,0,0,Invalid,BD,Invalid,June,9
2023-06-20T00:00:00Z,09:41:00,Tuesday,KIPLING STATION,TUSC,0,0,W,BD,5188,June,9
2023-06-20T00:00:00Z,10:02:00,Tuesday,RUNNYMEDE STATION,SUAP,0,0,Invalid,BD,5285,June,10
2023-06-20T00:00:00Z,10:36:00,Tuesday,ST PATRICK STATION,PUOPO,8,13,S,YU,5801,June,10
2023-06-20T00:00:00Z,10:50:00,Tuesday,KIPLING STATION,MUIRS,0,0,Invalid,BD,Invalid,June,10
2023-06-20T00:00:00Z,10:58:00,Tuesday,BLOOR STATION,SUAP,5,10,S,YU,5911,June,10
2023-06-20T00:00:00Z,10:58:00,Tuesday,ST ANDREW STATION,MUPAA,0,0,N,YU,5676,June,10
2023-06-20T00:00:00Z,11:03:00,Tuesday,DUNDAS STATION,SUDP,0,0,Invalid,YU,Invalid,June,11
2023-06-20T00:00:00Z,11:07:00,Tuesday,SUMMERHILL STATION,TUOS,5,10,S,YU,5866,June,11
2023-06-20T00:00:00Z,11:17:00,Tuesday,BAY STATION,MUIRS,0,0,Invalid,BD,5152,June,11
2023-06-20T00:00:00Z,11:50:00,Tuesday,SHEPPARD WEST STATION,MUIS,0,0,Invalid,YU,Invalid,June,11
2023-06-20T00:00:00Z,12:10:00,Tuesday,DAVISVILLE STATION,PUMEL,0,0,S,YU,Invalid,June,12
2023-06-20T00:00:00Z,14:12:00,Tuesday,EGLINTON STATION,MUIS,0,0,Invalid,YU,Invalid,June,14
2023-06-20T00:00:00Z,14:23:00,Tuesday,DUNDAS STATION,SUDP,0,0,N,YU,Invalid,June,14
2023-06-20T00:00:00Z,14:42:00,Tuesday,KENNEDY BD STATION,SUG,0,0,W,BD,5012,June,14
2023-06-20T00:00:00Z,14:46:00,Tuesday,CASTLE FRANK STATION,SUDP,0,0,E,BD,5336,June,14
2023-06-20T00:00:00Z,15:54:00,Tuesday,WELLESLEY STATION,SUDP,0,0,Invalid,YU,Invalid,June,15
2023-06-20T00:00:00Z,16:02:00,Tuesday,KEELE STATION,PUMEL,0,0,Invalid,YU,Invalid,June,16
2023-06-20T00:00:00Z,16:59:00,Tuesday,OSSINGTON STATION,MUIS,0,0,Invalid,BD,Invalid,June,16
2023-06-20T00:00:00Z,17:15:00,Tuesday,WILSON STATION,PUOPO,3,6,S,YU,5896,June,17
2023-06-20T00:00:00Z,17:19:00,Tuesday,YORKDALE STATION,PUOPO,3,6,S,YU,5896,June,17
2023-06-20T00:00:00Z,17:34:00,Tuesday,YORKDALE STATION,SUDP,8,11,S,YU,5916,June,17
2023-06-20T00:00:00Z,17:36:00,Tuesday,DUPONT STATION,MUPAA,0,0,S,YU,5006,June,17
2023-06-20T00:00:00Z,17:49:00,Tuesday,JANE STATION,PUMEL,0,0,W,BD,Invalid,June,17
2023-06-20T00:00:00Z,18:07:00,Tuesday,GREENWOOD STATION,TUO,3,6,E,BD,5356,June,18
2023-06-20T00:00:00Z,18:08:00,Tuesday,GREENWOOD CARHOUSE,MUIE,0,0,Invalid,BD,Invalid,June,18
2023-06-20T00:00:00Z,18:55:00,Tuesday,ST GEORGE BD STATION,MUDD,9,13,W,BD,5219,June,18
2023-06-20T00:00:00Z,20:15:00,Tuesday,WILSON STATION,PUMEL,0,0,Invalid,YU,Invalid,June,20
2023-06-20T00:00:00Z,20:41:00,Tuesday,BLOOR STATION,SUDP,4,9,S,YU,5696,June,20
2023-06-20T00:00:00Z,20:53:00,Tuesday,UNION STATION,PUOPO,5,10,N,YU,5966,June,20
2023-06-20T00:00:00Z,21:34:00,Tuesday,YONGE BD STATION,MUIRS,0,0,Invalid,BD,Invalid,June,21
2023-06-20T00:00:00Z,21:36:00,Tuesday,YORK MILLS STATION,PUMEL,0,0,Invalid,YU,Invalid,June,21
2023-06-20T00:00:00Z,21:50:00,Tuesday,KING STATION,SUDP,0,0,S,YU,5761,June,21
2023-06-20T00:00:00Z,22:00:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,Invalid,YU/BD,Invalid,June,22
2023-06-20T00:00:00Z,22:02:00,Tuesday,WILSON STATION,PUMEL,0,0,Invalid,YU,Invalid,June,22
2023-06-20T00:00:00Z,22:03:00,Tuesday,KENNEDY BD STATION,SUO,0,0,Invalid,BD,Invalid,June,22
2023-06-20T00:00:00Z,22:17:00,Tuesday,ST ANDREW STATION,SUO,0,0,Invalid,YU,Invalid,June,22
2023-06-20T00:00:00Z,22:41:00,Tuesday,SPADINA BD STATION,SUDP,0,0,Invalid,BD,Invalid,June,22
2023-06-20T00:00:00Z,23:27:00,Tuesday,FINCH STATION,SUO,0,0,Invalid,YU,Invalid,June,23
2023-06-20T00:00:00Z,23:54:00,Tuesday,FINCH WEST STATION,SUAP,0,0,S,YU,Invalid,June,23
2023-06-20T00:00:00Z,10:03:00,Tuesday,LESLIE STATION,PUOPO,18,25,E,SHP,6181,June,10
2023-06-20T00:00:00Z,10:25:00,Tuesday,DON MILLS STATION,MUIRS,0,0,Invalid,SHP,Invalid,June,10
2023-06-20T00:00:00Z,22:44:00,Tuesday,DON MILLS STATION,SUO,0,0,Invalid,SHP,Invalid,June,22
2023-06-21T00:00:00Z,02:13:00,Wednesday,SHEPPARD WEST STATION,SUDP,0,0,Invalid,YU,Invalid,June,2
2023-06-21T00:00:00Z,05:45:00,Wednesday,MCCOWAN TO KENNEDY SRT,MRO,4,0,B,SRT,3012,June,5
2023-06-21T00:00:00Z,03:20:00,Wednesday,SPADINA BD STATION,MUIS,0,0,Invalid,BD,Invalid,June,3
2023-06-21T00:00:00Z,08:03:00,Wednesday,KENNEDY SRT STATION,ERTC,5,10,S,SRT,3008,June,8
2023-06-21T00:00:00Z,05:02:00,Wednesday,UNION STATION,MUNCA,0,0,Invalid,YU,Invalid,June,5
2023-06-21T00:00:00Z,11:50:00,Wednesday,MIDLAND STATION,ERAC,6,10,S,SRT,3002,June,11
2023-06-21T00:00:00Z,05:02:00,Wednesday,CHRISTIE STATION,MUNCA,0,0,Invalid,BD,Invalid,June,5
2023-06-21T00:00:00Z,12:26:00,Wednesday,LINE 3 SCARBOROUGH,MRO,0,0,Invalid,SRT,Invalid,June,12
2023-06-21T00:00:00Z,05:15:00,Wednesday,KENNEDY BD STATION,PUTWZ,15,0,W,BD,5323,June,5
2023-06-21T00:00:00Z,19:47:00,Wednesday,KENNEDY SRT STATION,MRUI,0,0,N,SRT,3027,June,19
2023-06-21T00:00:00Z,06:11:00,Wednesday,LAWRENCE STATION,MUATC,7,7,N,YU,5951,June,6
2023-06-21T00:00:00Z,22:00:00,Wednesday,KENNEDY SRT STATION TO,MRO,0,0,Invalid,SRT,Invalid,June,22
2023-06-21T00:00:00Z,06:13:00,Wednesday,WARDEN STATION,MUPAA,0,0,W,BD,5168,June,6
2023-06-21T00:00:00Z,06:18:00,Wednesday,GLENCAIRN STATION,SUO,4,8,N,YU,6121,June,6
2023-06-21T00:00:00Z,06:34:00,Wednesday,FINCH WEST STATION,PUOPO,7,11,S,YU,5896,June,6
2023-06-21T00:00:00Z,06:47:00,Wednesday,DOWNSVIEW PARK STATION,PUOPO,5,8,S,YU,5896,June,6
2023-06-21T00:00:00Z,07:05:00,Wednesday,KENNEDY BD STATION,MUPAA,3,5,W,BD,5183,June,7
2023-06-21T00:00:00Z,07:25:00,Wednesday,YORK MILLS STATION,MUPAA,0,0,S,YU,5966,June,7
2023-06-21T00:00:00Z,07:30:00,Wednesday,LANSDOWNE STATION,MUPAA,3,5,W,BD,5160,June,7
2023-06-21T00:00:00Z,07:48:00,Wednesday,FINCH STATION,SUDP,3,6,N,YU,5676,June,7
2023-06-21T00:00:00Z,08:00:00,Wednesday,KIPLING STATION,PUMST,0,0,Invalid,BD,Invalid,June,8
2023-06-21T00:00:00Z,08:26:00,Wednesday,ROYAL YORK STATION,MUSC,0,0,E,BD,5310,June,8
2023-06-21T00:00:00Z,08:41:00,Wednesday,YORK UNIVERSITY STATIO,EUDO,6,9,N,YU,5681,June,8
2023-06-21T00:00:00Z,08:49:00,Wednesday,OSSINGTON STATION,MUPAA,0,0,W,BD,5163,June,8
2023-06-21T00:00:00Z,08:52:00,Wednesday,CASTLE FRANK STATION,SUUT,0,0,W,BD,5193,June,8
2023-06-21T00:00:00Z,09:27:00,Wednesday,EGLINTON WEST STATION,SUDP,0,0,N,YU,5381,June,9
2023-06-21T00:00:00Z,10:15:00,Wednesday,DUNDAS WEST STATION,SUAP,0,0,Invalid,BD,Invalid,June,10
2023-06-21T00:00:00Z,10:33:00,Wednesday,GREENWOOD STATION,PUMEL,0,0,Invalid,BD,Invalid,June,10
2023-06-21T00:00:00Z,10:47:00,Wednesday,ROSEDALE STATION,EUTL,10,15,N,YU,5401,June,10
2023-06-21T00:00:00Z,10:57:00,Wednesday,GREENWOOD STATION,SUDP,11,15,W,BD,5329,June,10
2023-06-21T00:00:00Z,11:06:00,Wednesday,SUMMERHILL STATION,SUDP,13,18,S,YU,5676,June,11
2023-06-21T00:00:00Z,11:22:00,Wednesday,DONLANDS STATION,MUIS,0,0,Invalid,BD,Invalid,June,11
2023-06-21T00:00:00Z,11:39:00,Wednesday,COXWELL STATION,PUMST,0,0,Invalid,BD,Invalid,June,11
2023-06-21T00:00:00Z,12:23:00,Wednesday,YONGE BD STATION,SUDP,0,0,W,BD,5276,June,12
2023-06-21T00:00:00Z,12:28:00,Wednesday,BLOOR STATION,SUO,0,0,N,YU,5636,June,12
2023-06-21T00:00:00Z,12:30:00,Wednesday,COXWELL STATION,PUMEL,0,0,Invalid,BD,Invalid,June,12
2023-06-21T00:00:00Z,13:15:00,Wednesday,KIPLING STATION,SUDP,4,8,E,BD,5212,June,13
2023-06-21T00:00:00Z,13:27:00,Wednesday,BROADVIEW STATION,MUIS,0,0,Invalid,BD,Invalid,June,13
2023-06-21T00:00:00Z,13:49:00,Wednesday,PAPE STATION,MUIR,3,7,W,BD,5222,June,13
2023-06-21T00:00:00Z,13:49:00,Wednesday,BLOOR STATION,MUIR,3,8,S,YU,5606,June,13
2023-06-21T00:00:00Z,14:15:00,Wednesday,WELLESLEY STATION,SUEAS,10,15,N,YU,5516,June,14
2023-06-21T00:00:00Z,14:25:00,Wednesday,BLOOR STATION,MUI,3,8,N,YU,5516,June,14
2023-06-21T00:00:00Z,14:27:00,Wednesday,BAY STATION,SUDP,0,0,Invalid,BD,Invalid,June,14
2023-06-21T00:00:00Z,14:40:00,Wednesday,ST GEORGE YUS STATION,MUPAA,4,9,N,YU,5441,June,14
2023-06-21T00:00:00Z,14:45:00,Wednesday,WARDEN STATION,SUDP,4,8,W,BD,5114,June,14
2023-06-21T00:00:00Z,14:47:00,Wednesday,KING STATION,PUMST,0,0,Invalid,YU,Invalid,June,14
2023-06-21T00:00:00Z,14:48:00,Wednesday,BATHURST STATION,SUDP,0,0,W,BD,5296,June,14
2023-06-21T00:00:00Z,15:18:00,Wednesday,BATHURST STATION,SUDP,0,0,Invalid,BD,Invalid,June,15
2023-06-21T00:00:00Z,15:21:00,Wednesday,KIPLING STATION,MUSAN,3,6,E,BD,5305,June,15
2023-06-21T00:00:00Z,15:29:00,Wednesday,BLOOR STATION,SUEAS,6,11,N,YU,5941,June,15
2023-06-21T00:00:00Z,15:50:00,Wednesday,KENNEDY BD STATION,MUI,3,6,E,BD,5294,June,15
2023-06-21T00:00:00Z,16:20:00,Wednesday,KENNEDY BD STATION,MUSAN,5,8,W,BD,5125,June,16
2023-06-21T00:00:00Z,16:44:00,Wednesday,BROADVIEW STATION,MUPAA,0,0,E,BD,5076,June,16
2023-06-21T00:00:00Z,16:50:00,Wednesday,ST CLAIR STATION,MUIS,0,0,Invalid,YU,Invalid,June,16
2023-06-21T00:00:00Z,17:00:00,Wednesday,YORKDALE STATION,SUDP,0,0,N,YU,5946,June,17
2023-06-21T00:00:00Z,17:38:00,Wednesday,BLOOR STATION,SUO,7,10,N,YU,5881,June,17
2023-06-21T00:00:00Z,17:46:00,Wednesday,OSSINGTON STATION,MUIS,0,0,Invalid,BD,Invalid,June,17
2023-06-21T00:00:00Z,18:13:00,Wednesday,DUPONT STATION,MUPAA,0,0,S,YU,5736,June,18
2023-06-21T00:00:00Z,18:25:00,Wednesday,DUNDAS WEST STATION,SUDP,0,0,W,BD,5080,June,18
2023-06-21T00:00:00Z,18:32:00,Wednesday,FINCH STATION,MUI,3,6,N,YU,5556,June,18
2023-06-21T00:00:00Z,18:43:00,Wednesday,COLLEGE STATION,EUTR,15,18,N,YU,5401,June,18
2023-06-21T00:00:00Z,19:01:00,Wednesday,PAPE STATION,MUIS,0,0,Invalid,BD,Invalid,June,19
2023-06-21T00:00:00Z,19:14:00,Wednesday,BLOOR STATION,MUIS,0,0,N,YU,5436,June,19
2023-06-21T00:00:00Z,20:18:00,Wednesday,EGLINTON WEST STATION,MUPAA,4,7,N,YU,5706,June,20
2023-06-21T00:00:00Z,20:32:00,Wednesday,LANSDOWNE STATION,MUPAA,0,0,W,BD,5264,June,20
2023-06-21T00:00:00Z,21:13:00,Wednesday,ST CLAIR WEST STATION,SUAP,6,10,N,YU,5826,June,21
2023-06-21T00:00:00Z,21:16:00,Wednesday,DUPONT STATION,SUO,7,14,S,YU,5416,June,21
2023-06-21T00:00:00Z,22:00:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,Invalid,YU/BD,Invalid,June,22
2023-06-21T00:00:00Z,22:19:00,Wednesday,YONGE BD STATION,MUIS,0,0,Invalid,YU,Invalid,June,22
2023-06-21T00:00:00Z,22:20:00,Wednesday,ST CLAIR STATION,MUSAN,7,14,S,YU,5966,June,22
2023-06-21T00:00:00Z,23:16:00,Wednesday,ST ANDREW STATION,MUPAA,0,0,N,YU,5716,June,23
2023-06-21T00:00:00Z,23:19:00,Wednesday,SHEPPARD WEST STATION,TUO,7,14,S,YU,5891,June,23
2023-06-21T00:00:00Z,23:39:00,Wednesday,UNION STATION,MUIS,0,0,Invalid,YU,Invalid,June,23
2023-06-21T00:00:00Z,23:48:00,Wednesday,KENNEDY BD STATION,PUMEL,0,0,Invalid,BD,Invalid,June,23
2023-06-21T00:00:00Z,00:47:00,Wednesday,VICTORIA PARK STATION,MUIS,0,0,Invalid,BD,Invalid,June,0
2023-06-21T00:00:00Z,17:35:00,Wednesday,BAYVIEW STATION,MUPAA,0,0,W,SHP,6141,June,17
2023-06-22T00:00:00Z,02:06:00,Thursday,CHESTER STATION,EUNT,4,12,W,BD,5047,June,2
2023-06-22T00:00:00Z,14:30:00,Thursday,LINE 3 SCARBOROUGH,MRO,0,0,Invalid,SRT,Invalid,June,14
2023-06-22T00:00:00Z,02:11:00,Thursday,KENNEDY BD STATION,SUO,0,0,Invalid,BD,Invalid,June,2
2023-06-22T00:00:00Z,22:00:00,Thursday,KENNEDY SRT STATION TO,MRO,0,0,Invalid,SRT,Invalid,June,22
2023-06-22T00:00:00Z,04:47:00,Thursday,COLLEGE STATION,MUNCA,0,0,Invalid,YU,Invalid,June,4
2023-06-22T00:00:00Z,22:06:00,Thursday,KENNEDY SRT STATION,MRTO,0,0,N,SRT,3019,June,22
2023-06-22T00:00:00Z,05:21:00,Thursday,GREENWOOD AND DANFORTH,SUAE,0,0,Invalid,BD,Invalid,June,5
2023-06-22T00:00:00Z,05:37:00,Thursday,VAUGHAN MC STATION,MUNCA,0,0,Invalid,YU,Invalid,June,5
2023-06-22T00:00:00Z,05:44:00,Thursday,LAWRENCE WEST STATION,MUNCA,0,0,Invalid,YU,Invalid,June,5
2023-06-22T00:00:00Z,05:56:00,Thursday,YONGE BD STATION,PUTWZ,3,5,W,BD,5338,June,5
2023-06-22T00:00:00Z,06:54:00,Thursday,BAY STATION,PUMEL,0,0,Invalid,BD,Invalid,June,6
2023-06-22T00:00:00Z,07:04:00,Thursday,SPADINA YUS STATION,MUIS,0,0,Invalid,YU,Invalid,June,7
2023-06-22T00:00:00Z,07:25:00,Thursday,SHEPPARD WEST STATION,PUSWZ,4,7,S,YU,5856,June,7
2023-06-22T00:00:00Z,07:42:00,Thursday,OSSINGTON STATION,TUSC,0,0,W,BD,5163,June,7
2023-06-22T00:00:00Z,08:07:00,Thursday,BLOOR STATION,SUDP,3,6,S,YU,6106,June,8
2023-06-22T00:00:00Z,08:08:00,Thursday,ST CLAIR STATION,MUDD,7,10,S,YU,6026,June,8
2023-06-22T00:00:00Z,08:36:00,Thursday,RUNNYMEDE STATION,MUIS,0,0,Invalid,BD,Invalid,June,8
2023-06-22T00:00:00Z,08:56:00,Thursday,UNION TO ST. ANDREW ST,MUDD,6,9,N,YU,5646,June,8
2023-06-22T00:00:00Z,10:07:00,Thursday,DAVISVILLE YARD,TUO,0,0,S,YU,5916,June,10
2023-06-22T00:00:00Z,10:19:00,Thursday,DOWNSVIEW PARK STATION,MUIR,6,9,N,YU,5416,June,10
2023-06-22T00:00:00Z,10:25:00,Thursday,JANE STATION,MUNCA,0,0,Invalid,BD,Invalid,June,10
2023-06-22T00:00:00Z,10:27:00,Thursday,KIPLING STATION,EUDO,7,10,E,BD,5332,June,10
2023-06-22T00:00:00Z,10:49:00,Thursday,BAY STATION,EUSC,0,0,E,BD,5110,June,10
2023-06-22T00:00:00Z,10:55:00,Thursday,BAY STATION,EUSC,0,0,E,BD,5020,June,10
2023-06-22T00:00:00Z,10:58:00,Thursday,KENNEDY BD STATION,SUDP,0,0,Invalid,BD,Invalid,June,10
2023-06-22T00:00:00Z,11:04:00,Thursday,EGLINTON STATION,MUSAN,4,8,S,YU,5441,June,11
2023-06-22T00:00:00Z,11:31:00,Thursday,DOWNSVIEW PARK STATION,MUIRS,0,0,Invalid,YU,Invalid,June,11
2023-06-22T00:00:00Z,11:54:00,Thursday,KENNEDY BD STATION,MUIE,0,0,W,BD,5253,June,11
2023-06-22T00:00:00Z,12:04:00,Thursday,KENNEDY BD STATION,SUO,0,0,Invalid,BD,Invalid,June,12
2023-06-22T00:00:00Z,12:24:00,Thursday,LAWRENCE STATION,EUO,14,19,S,YU,5591,June,12
2023-06-22T00:00:00Z,13:15:00,Thursday,OSGOODE STATION,SUO,0,0,Invalid,YU,Invalid,June,13
2023-06-22T00:00:00Z,13:52:00,Thursday,ROYAL YORK STATION,TUSC,0,0,E,BD,5347,June,13
2023-06-22T00:00:00Z,14:09:00,Thursday,BLOOR STATION,MUIRS,0,0,N,YU,Invalid,June,14
2023-06-22T00:00:00Z,14:32:00,Thursday,ROSEDALE STATION,MUPAA,3,8,N,YU,5806,June,14
2023-06-22T00:00:00Z,14:46:00,Thursday,ST GEORGE BD STATION,MUIRS,0,0,Invalid,BD,Invalid,June,14
2023-06-22T00:00:00Z,15:18:00,Thursday,SHERBOURNE STATION,SUDP,0,0,E,BD,5186,June,15
2023-06-22T00:00:00Z,15:27:00,Thursday,KIPLING STATION,MUTO,3,6,E,BD,Invalid,June,15
2023-06-22T00:00:00Z,16:04:00,Thursday,SHERBOURNE STATION,TUO,0,0,E,BD,5022,June,16
2023-06-22T00:00:00Z,16:10:00,Thursday,ST GEORGE YUS STATION,MUIS,0,0,S,YU,Invalid,June,16
2023-06-22T00:00:00Z,16:21:00,Thursday,VICTORIA PARK STATION,SUAP,0,0,E,BD,Invalid,June,16
2023-06-22T00:00:00Z,16:28:00,Thursday,KEELE STATION,SUDP,0,0,E,BD,5264,June,16
2023-06-22T00:00:00Z,16:41:00,Thursday,DAVISVILLE BUILDUP,PUOPO,0,0,S,YU,5916,June,16
2023-06-22T00:00:00Z,16:41:00,Thursday,ROSEDALE STATION,SUO,0,0,S,YU,5506,June,16
2023-06-22T00:00:00Z,16:51:00,Thursday,SHERBOURNE STATION,MUIRS,0,0,E,BD,5200,June,16
2023-06-22T00:00:00Z,17:07:00,Thursday,GREENWOOD STATION,TUS,4,7,E,BD,5266,June,17
2023-06-22T00:00:00Z,17:18:00,Thursday,UNION STATION,SUDP,0,0,Invalid,YU,Invalid,June,17
2023-06-22T00:00:00Z,18:07:00,Thursday,SPADINA YUS STATION,SUAE,0,0,Invalid,YU,Invalid,June,18
2023-06-22T00:00:00Z,18:15:00,Thursday,DOWNSVIEW PARK STATION,MUPAA,0,0,N,YU,5546,June,18
2023-06-22T00:00:00Z,18:16:00,Thursday,KENNEDY BD STATION,SUAP,0,0,Invalid,BD,Invalid,June,18
2023-06-22T00:00:00Z,18:50:00,Thursday,COXWELL STATION,TUSC,0,0,W,BD,5298,June,18
2023-06-22T00:00:00Z,18:59:00,Thursday,COLLEGE STATION,MUIE,0,0,Invalid,YU,Invalid,June,18
2023-06-22T00:00:00Z,19:15:00,Thursday,BLOOR STATION,MUIS,0,0,Invalid,YU,Invalid,June,19
2023-06-22T00:00:00Z,19:16:00,Thursday,SPADINA BD STATION,SUO,0,0,W,BD,5127,June,19
2023-06-22T00:00:00Z,19:17:00,Thursday,SPADINA YUS STATION,SUO,0,0,N,YU,5621,June,19
2023-06-22T00:00:00Z,19:20:00,Thursday,KIPLING STATION,MUI,5,10,E,BD,5047,June,19
2023-06-22T00:00:00Z,19:49:00,Thursday,VICTORIA PARK STATION,SUUT,0,0,E,BD,5022,June,19
2023-06-22T00:00:00Z,20:02:00,Thursday,KENNEDY BD STATION,MUD,5,10,W,BD,5204,June,20
2023-06-22T00:00:00Z,20:43:00,Thursday,CHESTER STATION,SUUT,0,0,W,BD,5193,June,20
